sonde	year	date	h	m	foF2	foF1	M(D)	MUF(D)	fmin	foEs	fminF	fminE	foE	fxI	h'F	h'F2	h'E	h'Es	hmE	yE	QF	QE	DownF	DownE	DownEs	FF	FE	D	fMUF	h'(fMUF)	delta_foF2	foEp	f(h'F)	f(h'F2)	foF1p	peak height of F2 layer	peak height of F1 layer	zhalfNm	foF2p	fminEs	yF2	yF1	TEC	scale F2	B0	B1	D1	foEa	h'Ea	foP	h'P	fbEs	Type Es
PY52R	2006	2006-04-06	23	0	9.708		3.2119999999999997	31.179000000000002	6.3320000000000025	22.628				9.734	277.45													3000.0																								6.3320000000000025	
PY52R	2006	2006-04-06	20	0	2.967				1.422	22.628				3.305														3000.0																								2.7680000000000002	
PY52R	2006	2006-04-06	13	0					1.4069999999999998	22.628																		3000.0																								1.4069999999999998	
PY52R	2006	2006-04-06	3	0	9.055		2.9389999999999996	26.613000000000003	6.54	22.628				9.222000000000001	332.94													3000.0																								6.54	
PY52R	2006	2006-04-06	15	0	3.935				1.492	22.628				3.935	254.18													3000.0																								2.8739999999999997	
PY52R	2006	2006-04-06	8	0	8.721		2.804	24.454	2.5	22.628				8.314	327.57													3000.0																								6.164	
PY52R	2006	2006-04-06	10	0	7.855		3.2539999999999996	25.558000000000003	1.237	22.628				7.697999999999999	277.45													3000.0																								6.3660000000000005	
PY52R	2006	2006-04-06	12	0	3.6010000000000004				1.11	22.628				3.5269999999999997														3000.0																								3.359	
PY52R	2006	2006-04-06	16	0	3.915		3.075	12.038	1.445	22.628				3.6439999999999997	261.34													3000.0																								2.056	
PY52R	2006	2006-04-06	1	0	9.122		3.199	31.482	6.755	22.628				9.122	266.71													3000.0																								6.755	
PY52R	2006	2006-04-06	17	0	3.2769999999999997		3.5039999999999996	11.484000000000002	1.662	22.628				3.305	236.28													3000.0																								2.113	
PY52R	2006	2006-04-06	0	0					4.226	22.628																		3000.0																									
PY52R	2006	2006-04-06	21	0	7.712999999999999		3.4160000000000004	26.351	3.0989999999999998	22.628				7.614	266.71													3000.0																								5.937	
PY52R	2006	2006-04-06	7	0	7.278		2.925	21.289	2.582	22.628				7.093	320.41													3000.0																								6.001	
PY52R	2006	2006-04-07	0	0	11.537		3.213	37.069	6.263999999999999	22.628				11.074000000000002	273.87													3000.0																								6.263999999999999	
PY52R	2006	2006-04-07	20	0	3.785		3.052	11.549000000000001	1.883	22.628				3.305	252.39													3000.0																								1.883	
PY52R	2006	2006-04-07	12	0	4.789				1.1159999999999999	22.628				4.789	451.08													3000.0																								2.2680000000000002	
PY52R	2006	2006-04-07	9	0	11.559000000000001				1.445	22.628				11.559000000000001	245.23													3000.0																								5.718	
PY52R	2006	2006-04-07	21	0	7.931		3.543	28.09800000000001	2.113	22.628				7.572	234.49													3000.0																								2.968	
PY52R	2006	2006-04-07	2	0	10.780999999999999				6.575	22.628				10.780999999999999	272.08													3000.0																								6.575	
PY52R	2006	2006-04-07	19	0	3.075				1.355	22.628				3.017														3000.0																								2.3819999999999997	
PY52R	2006	2006-04-07	16	0	7.144				1.23	22.628				8.089	263.13													3000.0																								6.3660000000000005	
PY52R	2006	2006-04-07	3	0	11.873		3.089	39.147	6.6110000000000015	22.628				11.873	282.82													3000.0																								6.6110000000000015	
PY52R	2006	2006-04-07	7	0	11.81		3.18	39.51	2.71	22.628			5.434	11.81		270.29	114.56											3000.0																								5.811	
PY52R	2006	2006-04-07	10	0	11.314				1.46	22.628				11.314	238.07													3000.0																								5.657	
PY52R	2006	2006-04-07	11	0	9.373				1.355	22.628				9.373	266.71													3000.0																								6.3320000000000025	
PY52R	2006	2006-04-07	17	0	3.677				1.284	22.628				3.5660000000000003														3000.0																								2.61	
PY52R	2006	2006-04-07	15	0	1.635		3.835	6.2379999999999995	1.122	22.628				1.635	221.96													3000.0																								1.284	
PY52R	2006	2006-04-07	5	0	11.133			36.734	2.798	22.628			3.463	11.133		272.08	109.19											3000.0																								6.001	
PY52R	2006	2006-04-07	13	0	5.278				1.204	22.628				5.937	272.08													3000.0																								1.764	
PY52R	2006	2006-04-07	14	0					1.1340000000000001	22.628																		3000.0																									
PY52R	2006	2006-04-07	1	0	12.868		3.28	42.211999999999996	6.505	22.628				12.395	264.92													3000.0																								6.505	
PY52R	2006	2006-04-07	23	0	8.392999999999999		3.055	25.642	3.786	22.628				8.269	327.57													3000.0																								6.435	
PY52R	2006	2006-04-07	18	0	2.636		2.915	7.683	1.104	22.628				3.049	327.57													3000.0																								2.102	
PY52R	2006	2006-04-07	4	0					6.3320000000000025	22.628																		3000.0																									
PY52R	2006	2006-04-07	22	0	6.903		3.2439999999999998	22.391	3.4330000000000003	22.628				6.829	293.56													3000.0																								5.8729999999999976	
PY52R	2006	2006-04-07	8	0	11.559000000000001				2.045	22.628			2.737	11.559000000000001		248.81	109.19											3000.0																								2.8289999999999997	
PY52R	2006	2006-04-07	6	0	11.497				1.935	22.628			4.862	11.497		295.35	110.98											3000.0																								6.098	
PY52R	2006	2006-04-08	12	0	3.9010000000000002		2.87	11.195	1.1840000000000002	22.628				3.9130000000000003	365.16													3000.0																								3.4330000000000003	
PY52R	2006	2006-04-08	8	0	8.741		3.431	29.986	2.6239999999999997	22.628				8.639	230.91													3000.0																								3.378	
PY52R	2006	2006-04-08	2	0					6.197	22.628																		3000.0																									
PY52R	2006	2006-04-08	11	0	4.296				1.1340000000000001	22.628				4.296	263.13													3000.0																								2.219	
PY52R	2006	2006-04-08	7	0	9.63		3.15	32.841	2.6660000000000004	22.628				9.63	272.08													3000.0																								6.001	
PY52R	2006	2006-04-08	10	0	3.7039999999999997				1.735	22.628				3.7039999999999997	470.77													3000.0																								3.4139999999999997	
PY52R	2006	2006-04-08	4	0	11.375		2.995	36.702	6.197	22.628				11.375	270.29													3000.0																								6.197	
PY52R	2006	2006-04-08	9	0	7.955		3.333	26.509	2.022	22.628				7.956	264.92													3000.0																								6.098	
PY52R	2006	2006-04-08	1	0					6.575	22.628																		3000.0																									
PY52R	2006	2006-04-08	0	0	11.873		3.055	39.626999999999995	6.3320000000000025	22.628				11.873	286.4													3000.0																								6.3320000000000025	
PY52R	2006	2006-04-08	6	0	10.206		3.158	32.233000000000004	6.3660000000000005	22.628				10.0	272.08													3000.0																								6.3660000000000005	
PY52R	2006	2006-04-08	16	0	8.926				1.237	22.628				8.926	436.76													3000.0																								6.54	
