sonde	year	date	h	m	foF2	foF1	M(D)	MUF(D)	fmin	foEs	fminF	fminE	foE	fxI	h'F	h'F2	h'E	h'Es	hmE	yE	QF	QE	DownF	DownE	DownEs	FF	FE	D	fMUF	h'(fMUF)	delta_foF2	foEp	f(h'F)	f(h'F2)	foF1p	peak height of F2 layer	peak height of F1 layer	zhalfNm	foF2p	fminEs	yF2	yF1	TEC	scale F2	B0	B1	D1	foEa	h'Ea	foP	h'P	fbEs	Type Es
GU421	2010	03/04/2010	2	0	8.0																							3000.0																									
GU421	2010	03/04/2010	16	0	4.2																							3000.0																									
GU421	2010	03/04/2010	1	0	6.8																							3000.0																									
GU421	2010	03/04/2010	18	0	5.7																							3000.0																									
GU421	2010	03/04/2010	3	0	9.9																							3000.0																									
GU421	2010	03/04/2010	12	0	7.8																							3000.0																									
GU421	2010	03/04/2010	13	0	6.8																							3000.0																									
GU421	2010	03/04/2010	17	0	5.2																							3000.0																									
GU421	2010	03/04/2010	19	0	4.9																							3000.0																									
GU421	2010	03/04/2010	7	0	14.6																							3000.0																									
GU421	2010	03/04/2010	22	0	2.1																							3000.0																									
GU421	2010	03/04/2010	6	0	12.9																							3000.0																									
GU421	2010	03/04/2010	10	0	10.7																							3000.0																									
GU421	2010	03/04/2010	23	0	4.1																							3000.0																									
GU421	2010	03/05/2010	0	0	6.0																																																
GU421	2010	03/05/2010	5	0	9.6																																																
GU421	2010	03/05/2010	1	0	6.1																																																
GU421	2010	03/05/2010	12	0	7.0																																																
GU421	2010	03/05/2010	15	0	3.6																																																
GU421	2010	03/05/2010	7	0	12.3																																																
GU421	2010	03/05/2010	13	0	5.6																																																
GU421	2010	03/05/2010	6	0	11.3																																																
GU421	2010	03/05/2010	19	0	3.5																																																
GU421	2010	03/05/2010	10	0	8.7																																																
GU421	2010	03/05/2010	16	0	3.4																																																
GU421	2010	03/05/2010	11	0	6.9																																																
GU421	2010	03/05/2010	20	0	4.0																																																
GU421	2010	03/05/2010	4	0	10.2																																																
GU421	2010	03/05/2010	21	0	1.8																																																
GU421	2010	03/05/2010	22	0	2.1																																																
GU421	2010	03/05/2010	17	0	3.4																																																
GU421	2010	03/05/2010	14	0	3.9																																																
GU421	2010	03/05/2010	3	0	8.6																																																
GU421	2010	03/05/2010	18	0	3.3																																																
GU421	2010	03/05/2010	23	0	3.9																																																
GU421	2010	03/05/2010	8	0	12.0																																																
GU421	2010	03/05/2010	9	0	10.4																																																
GU421	2010	03/05/2010	2	0	6.7																																																
GU421	2010	03/06/2010	1	0	6.5																							3000.0																									
GU421	2010	03/06/2010	17	0	4.7																							3000.0																									
GU421	2010	03/06/2010	4	0	11.7																							3000.0																									
GU421	2010	03/06/2010	8	0	14.9																							3000.0																									
GU421	2010	03/06/2010	18	0	4.7																							3000.0																									
GU421	2010	03/06/2010	9	0	14.3																							3000.0																									
GU421	2010	03/06/2010	16	0	4.8																							3000.0																									
GU421	2010	03/06/2010	10	0	12.2																							3000.0																									
GU421	2010	03/06/2010	13	0	9.7																							3000.0																									
GU421	2010	03/06/2010	22	0	1.7																							3000.0																									
GU421	2010	03/06/2010	7	0	15.6																							3000.0																									
GU421	2010	03/06/2010	11	0	9.5																							3000.0																									
GU421	2010	03/06/2010	12	0	10.4																							3000.0																									
GU421	2010	03/06/2010	19	0	5.0																							3000.0																									
GU421	2010	03/06/2010	15	0	5.0																							3000.0																									
GU421	2010	03/06/2010	3	0	8.7																							3000.0																									
GU421	2010	03/06/2010	23	0	4.2																							3000.0																									
GU421	2010	03/06/2010	2	0	7.1																							3000.0																									
GU421	2010	03/06/2010	6	0	14.0																							3000.0																									
GU421	2010	03/06/2010	0	0	5.6																							3000.0																									
GU421	2010	03/06/2010	5	0	10.6																							3000.0																									
GU421	2010	03/06/2010	21	0	3.1																							3000.0																									
GU421	2010	03/06/2010	14	0	6.9																							3000.0																									
GU421	2010	03/06/2010	20	0	4.8																							3000.0																									
GU421	2010	03/07/2010	17	0	3.5																																																
GU421	2010	03/07/2010	18	0	3.5																																																
GU421	2010	03/07/2010	11	0	7.7																																																
GU421	2010	03/07/2010	6	0	9.5																																																
GU421	2010	03/07/2010	10	0	9.3																																																
GU421	2010	03/07/2010	9	0	11.5																																																
GU421	2010	03/07/2010	3	0	9.9																																																
GU421	2010	03/07/2010	0	0	5.2																																																
GU421	2010	03/07/2010	8	0	11.0																																																
GU421	2010	03/07/2010	20	0	3.8																																																
GU421	2010	03/07/2010	22	0	2.5																																																
GU421	2010	03/07/2010	5	0	8.8																																																
GU421	2010	03/07/2010	4	0	10.1																																																
