sonde	year	date	h	m	foF2	foF1	M(D)	MUF(D)	fmin	foEs	fminF	fminE	foE	fxI	h'F	h'F2	h'E	h'Es	hmE	yE	QF	QE	DownF	DownE	DownEs	FF	FE	D	fMUF	h'(fMUF)	delta_foF2	foEp	f(h'F)	f(h'F2)	foF1p	peak height of F2 layer	peak height of F1 layer	zhalfNm	foF2p	fminEs	yF2	yF1	TEC	scale F2	B0	B1	D1	foEa	h'Ea	foP	h'P	fbEs	Type Es
AS237	2010	2010-08-04	6	0					2.0	6.0																		3000.0																									
AS237	2010	2010-08-05	7	0	7.6			3.0	2.0	6.0																		3000.0																									
AS237	2010	2010-08-05	8	0	7.8			3.1	2.0	4.0																		3000.0																									
AS237	2010	2010-08-05	12	0	7.2			3.1	2.0	4.0																		3000.0																									
AS237	2010	2010-08-05	10	0	7.5			3.0	2.0	5.0																		3000.0																									
AS237	2010	2010-08-05	11	0	7.5			3.0	2.0	5.0																		3000.0																									
AS237	2010	2010-08-05	9	0	7.0			2.8	2.0																			3000.0																									
AS237	2010	2010-08-06	5	0	6.0			2.6	2.0	3.8																		3000.0																									
AS237	2010	2010-08-09	11	0	7.3			2.8	2.0	4.6																		3000.0																									
AS237	2010	2010-08-09	8	0	7.0			2.6	2.0	4.0																		3000.0																									
AS237	2010	2010-08-09	9	0	8.2			2.8	2.0	4.1																		3000.0																									
AS237	2010	2010-08-09	10	0	7.2			3.0	2.0	5.2																		3000.0																									
AS237	2010	2010-08-09	7	0	7.1			2.8	2.0	5.0																		3000.0																									
AS237	2010	2010-08-09	12	0	6.0			2.9	2.0																			3000.0																									
AS237	2010	2010-08-10	12	0	6.5			2.8	2.0	3.8																		3000.0																									
AS237	2010	2010-08-10	11	0	6.6			2.9	2.0	5.0																		3000.0																									
AS237	2010	2010-08-10	7	0	6.5			2.8	2.0	4.0																		3000.0																									
AS237	2010	2010-08-10	5	0	6.0			3.0	2.0	4.0																		3000.0																									
AS237	2010	2010-08-10	6	0	6.8			2.9	2.0	3.8																		3000.0																									
AS237	2010	2010-08-10	9	0	6.4			2.9	2.0																			3000.0																									
AS237	2010	2010-08-10	4	0	6.6			3.2	2.0	3.8																		3000.0																									
AS237	2010	2010-08-10	10	0	6.5			2.6	2.0	4.0																		3000.0																									
AS237	2010	2010-08-10	8	0	6.3			2.5	2.0																			3000.0																									
AS237	2010	2010-08-11	10	0	6.5			2.8	2.0	4.0																		3000.0																									
AS237	2010	2010-08-11	11	0	7.0			2.8	2.0																			3000.0																									
AS237	2010	2010-08-11	8	0	7.4			3.0	2.0	5.0																		3000.0																									
AS237	2010	2010-08-11	7	0					2.0	7.0																		3000.0																									
AS237	2010	2010-08-11	9	0	6.5			2.8	2.0	4.0																		3000.0																									
AS237	2010	2010-08-11	12	0	6.5			2.9	2.0	4.0																		3000.0																									
AS237	2010	2010-08-12	6	0					2.0	7.0																		3000.0																									
AS237	2010	2010-08-12	5	0	7.1				2.0	6.6																		3000.0																									
AS237	2010	2010-08-12	4	0	7.0			3.1	2.0	6.0																		3000.0																									
AS237	2010	2010-08-17	6	0	6.8			2.7	2.0	4.5																		3000.0																									
AS237	2010	2010-08-17	5	0	7.1			2.8	2.0	4.2																		3000.0																									
AS237	2010	2010-08-17	4	0	7.0			3.0	2.0	4.0																		3000.0																									
AS237	2010	2010-08-23	11	0	7.4			3.1	2.0	5.0																		3000.0																									
AS237	2010	2010-08-23	12	0	6.4			3.0	2.0	4.0																		3000.0																									
AS237	2010	2010-08-24	5	0	8.0			3.3	2.0	4.5																		3000.0																									
AS237	2010	2010-08-24	4	0	6.8			3.2	2.0	4.0																		3000.0																									
AS237	2010	2010-08-24	6	0	6.5			3.4	2.0	5.5																		3000.0																									
AS237	2010	2010-08-25	10	0	6.8			2.8	2.0	4.0																		3000.0																									
AS237	2010	2010-08-25	4	0	6.0			3.1	2.0	3.5																		3000.0																									
AS237	2010	2010-08-25	7	0	7.3			2.7	2.0	3.9																		3000.0																									
AS237	2010	2010-08-25	5	0	6.4			3.1	2.0	4.5																		3000.0																									
AS237	2010	2010-08-25	12	0	5.8			2.8	2.0	4.0																		3000.0																									
AS237	2010	2010-08-25	9	0	6.8			2.8	2.0																			3000.0																									
AS237	2010	2010-08-25	6	0	5.8			2.6	2.0	3.8																		3000.0																									
AS237	2010	2010-08-25	8	0	7.4			3.1	2.0	3.8																		3000.0																									
AS237	2010	2010-08-25	11	0	6.2			2.9	2.0	4.0																		3000.0																									
AS237	2010	2010-08-26	11	0	7.7			3.2	2.0	5.3																		3000.0																									
AS237	2010	2010-08-26	7	0	7.0			3.0	2.0	4.0																		3000.0																									
