date	h	m	sonde	year	foF2	foF1	M(D)	MUF(D)	fmin	foEs	fminF	fminE	foE	fxI	h'F	h'F2	h'E	h'Es	hmE	yE	QF	QE	DownF	DownE	DownEs	FF	FE	D	fMUF	h'(fMUF)	delta_foF2	foEp	f(h'F)	f(h'F2)	foF1p	peak height of F2 layer	peak height of F1 layer	zhalfNm	foF2p	fminEs	yF2	yF1	TEC	scale F2	B0	B1	D1	foEa	h'Ea	foP	h'P	fbEs	Type Es
2006-10-13	10	0	KB548	2006	4.8				1.6																			3000.0																									
2006-10-13	11	0	KB548	2006																								3000.0																									
2006-10-13	12	0	KB548	2006																								3000.0																									
2006-10-13	13	0	KB548	2006																								3000.0																									
2006-10-13	14	0	KB548	2006																								3000.0																									
2006-10-13	15	0	KB548	2006																								3000.0																									
2006-10-13	16	0	KB548	2006																								3000.0																									
2006-10-13	17	0	KB548	2006	3.8				1.8																			3000.0																									
2006-10-13	18	0	KB548	2006	3.6				1.7																			3000.0																									
2006-10-13	19	0	KB548	2006	3.6				1.7	3.1																		3000.0																									
2006-10-13	20	0	KB548	2006	3.4				1.7																			3000.0																									
2006-10-13	21	0	KB548	2006	3.7				1.8	3.1																		3000.0																									
2006-10-13	22	0	KB548	2006					1.8	4.3																		3000.0																									
2006-10-13	23	0	KB548	2006	4.3				1.7	3.7																		3000.0																									
2006-10-14	0	0	KB548	2006	5.6				1.6	3.3																		3000.0																									
2006-10-14	1	0	KB548	2006	5.9				1.6	3.6																		3000.0																									
2006-10-14	2	0	KB548	2006	6.4				1.9	3.0																		3000.0																									
2006-10-14	3	0	KB548	2006																								3000.0																									
2006-10-14	4	0	KB548	2006	7.1				1.6																			3000.0																									
2006-10-14	5	0	KB548	2006	7.6				1.5	2.9																		3000.0																									
2006-10-14	6	0	KB548	2006	6.4				1.3																			3000.0																									
2006-10-14	7	0	KB548	2006	5.6				1.4																			3000.0																									
2006-10-14	8	0	KB548	2006	6.0				1.7	4.6																		3000.0																									
2006-10-14	9	0	KB548	2006	5.3				1.6	3.4																		3000.0																									
2006-10-14	10	0	KB548	2006	4.4				1.6	3.4																		3000.0																									
2006-10-14	11	0	KB548	2006	4.9				1.6	3.6																		3000.0																									
2006-10-14	12	0	KB548	2006	4.9				1.9																			3000.0																									
2006-10-14	13	0	KB548	2006	4.9				1.8																			3000.0																									
2006-10-14	14	0	KB548	2006	4.8				1.5																			3000.0																									
2006-10-14	15	0	KB548	2006	4.8				1.7																			3000.0																									
2006-10-14	16	0	KB548	2006	5.0				1.7																			3000.0																									
2006-10-14	17	0	KB548	2006					1.4																			3000.0																									
2006-10-14	18	0	KB548	2006					1.6	3.2																		3000.0																									
2006-10-14	19	0	KB548	2006					1.7	3.0																		3000.0																									
2006-10-14	20	0	KB548	2006					1.6																			3000.0																									
2006-10-14	21	0	KB548	2006	4.0				1.7																			3000.0																									
2006-10-14	22	0	KB548	2006	4.3				1.6																			3000.0																									
2006-10-14	23	0	KB548	2006	5.0				1.6	3.0																		3000.0																									
2006-10-15	0	0	KB548	2006	5.8				1.6	3.0																		3000.0																									
2006-10-15	1	0	KB548	2006	6.4				1.5	5.3																		3000.0																									
2006-10-15	2	0	KB548	2006	6.2				1.4	3.2																		3000.0																									
2006-10-15	3	0	KB548	2006	6.0				1.4	3.2																		3000.0																									
2006-10-15	4	0	KB548	2006	6.0				1.3	3.0																		3000.0																									
2006-10-15	5	0	KB548	2006	6.2				1.5																			3000.0																									
2006-10-15	6	0	KB548	2006	5.3				1.5	3.2																		3000.0																									
2006-10-15	7	0	KB548	2006	5.5				1.2	3.0																		3000.0																									
2006-10-15	8	0	KB548	2006	5.3				1.8	3.4																		3000.0																									
2006-10-15	9	0	KB548	2006	4.2				1.8	3.7																		3000.0																									
2006-10-15	10	0	KB548	2006	3.7				1.8																			3000.0																									
2006-10-15	11	0	KB548	2006	3.5				1.6	2.9																		3000.0																									
2006-10-15	12	0	KB548	2006	3.3				1.7	3.2																		3000.0																									
2006-10-15	13	0	KB548	2006	3.9				1.8																			3000.0																									
2006-10-15	14	0	KB548	2006	3.6				1.8																			3000.0																									
2006-10-15	15	0	KB548	2006	3.3				1.7																			3000.0																									
2006-10-15	16	0	KB548	2006	3.3				1.8																			3000.0																									
2006-10-15	17	0	KB548	2006	3.0				1.7																			3000.0																									
2006-10-15	18	0	KB548	2006	3.1				1.9	2.7																		3000.0																									
2006-10-15	19	0	KB548	2006	3.5				1.8	3.4																		3000.0																									
2006-10-15	20	0	KB548	2006	3.2				1.7																			3000.0																									
2006-10-15	21	0	KB548	2006	3.3				1.9	2.4																		3000.0																									
2006-10-15	22	0	KB548	2006	4.6				1.7																			3000.0																									
2006-10-15	23	0	KB548	2006	5.9				1.6	2.7																		3000.0																									
2006-10-16	0	0	KB548	2006	6.1				1.6	3.3																		3000.0																									
2006-10-16	1	0	KB548	2006	6.3				1.6	4.2																		3000.0																									
2006-10-16	2	0	KB548	2006	5.9				1.5	3.2																		3000.0																									
2006-10-16	3	0	KB548	2006	6.1				1.3	3.2																		3000.0																									
2006-10-16	4	0	KB548	2006	6.3				1.2	3.0																		3000.0																									
2006-10-16	5	0	KB548	2006	5.6				1.2	3.3																		3000.0																									
2006-10-16	6	0	KB548	2006	5.6				1.1	3.0																		3000.0																									
2006-10-16	7	0	KB548	2006	5.3				1.3	3.0																		3000.0																									
2006-10-16	8	0	KB548	2006	5.5				1.4																			3000.0																									
2006-10-16	9	0	KB548	2006	5.0				1.7																			3000.0																									
2006-10-16	10	0	KB548	2006	4.3				1.8																			3000.0																									
2006-10-16	11	0	KB548	2006	4.2				1.8																			3000.0																									
2006-10-16	12	0	KB548	2006	3.2				1.7																			3000.0																									
2006-10-16	13	0	KB548	2006	3.3				1.8																			3000.0																									
2006-10-16	14	0	KB548	2006	3.2				1.8																			3000.0																									
2006-10-16	15	0	KB548	2006	3.2				1.7																			3000.0																									
2006-10-16	16	0	KB548	2006	3.2				1.7	3.0																		3000.0																									
2006-10-16	17	0	KB548	2006	3.5				1.7	2.9																		3000.0																									
2006-10-16	18	0	KB548	2006	3.2				1.8																			3000.0																									
2006-10-16	19	0	KB548	2006	3.5				1.7																			3000.0																									
2006-10-16	20	0	KB548	2006	3.5				1.7																			3000.0																									
2006-10-16	21	0	KB548	2006																								3000.0																									
2006-10-16	22	0	KB548	2006																								3000.0																									
2006-10-16	23	0	KB548	2006																								3000.0																									
2006-10-17	0	0	KB548	2006																								3000.0																									
2006-10-17	1	0	KB548	2006																								3000.0																									
2006-10-17	2	0	KB548	2006																								3000.0																									
2006-10-17	3	0	KB548	2006	7.1				1.6	3.4																		3000.0																									
2006-10-17	4	0	KB548	2006	6.2				1.2																			3000.0																									
2006-10-17	5	0	KB548	2006	6.2				1.2																			3000.0																									
2006-10-17	6	0	KB548	2006	5.4				1.5																			3000.0																									
2006-10-17	7	0	KB548	2006	5.4				1.5																			3000.0																									
2006-10-17	8	0	KB548	2006	5.2				1.2	3.4																		3000.0																									
2006-10-17	9	0	KB548	2006	4.4				1.6	3.0																		3000.0																									
2006-10-17	10	0	KB548	2006	4.1				1.7																			3000.0																									
2006-10-17	11	0	KB548	2006	4.4				1.7																			3000.0																									
2006-10-17	12	0	KB548	2006	3.6				1.6																			3000.0																									
2006-10-17	13	0	KB548	2006	3.5				1.7																			3000.0																									
2006-10-17	14	0	KB548	2006	3.5				1.7																			3000.0																									
2006-10-17	15	0	KB548	2006	3.6				1.7																			3000.0																									
2006-10-17	16	0	KB548	2006	3.5				1.6																			3000.0																									
2006-10-17	17	0	KB548	2006																								3000.0																									
2006-10-17	18	0	KB548	2006																								3000.0																									
2006-10-17	19	0	KB548	2006																								3000.0																									
2006-10-17	20	0	KB548	2006																								3000.0																									
2006-10-17	21	0	KB548	2006	3.2				1.7																			3000.0																									
2006-10-17	22	0	KB548	2006	4.5				1.8																			3000.0																									
2006-10-17	23	0	KB548	2006	5.6				1.7	3.1																		3000.0																									
2006-10-18	0	0	KB548	2006	5.5				1.5	3.5																		3000.0																									
2006-10-18	1	0	KB548	2006	7.0				1.3	3.1																		3000.0																									
2006-10-18	2	0	KB548	2006	7.1				1.4	3.3																		3000.0																									
2006-10-18	3	0	KB548	2006	6.3				1.4	3.1																		3000.0																									
2006-10-18	4	0	KB548	2006	6.6				1.3	2.9																		3000.0																									
