time	eq_lat	eq_lon	mag	earthquake_id	date	prep_zone	year	sonde1	sonde1_lat	sonde1_lon	eq_sonde1_dist	sonde2	sonde2_lat	sonde2_lon	eq_sonde2_dist	sonde1_sonde2_dist
04:06:03.740	28.0487	128.0642	5.7	usb000rzlc	2014-08-03	282.487997491571	2014	OK426	26.3	127.8	196.25642108939	YG431	31.2	130.6	427.724153542957	609.524717860107
20:08:06.970	37.2833	23.8711	5.6	usc000p5r9	2014-04-04	255.858588690564	2014	AT138	38.0	23.6	83.2174712328722	IS141	41.1	29.0	612.741968284964	577.205907720881
17:06:50.770	33.6842	131.8249	6.3	usc000nabv	2014-03-13	511.681835540308	2014	YG431	31.2	130.6	299.278021649601	JJ433	33.4	126.3	513.114411593773	472.499888691286
17:06:50.770	33.6842	131.8249	6.3	usc000nabv	2014-03-13	511.681835540308	2014	YG431	31.2	130.6	299.278021649601	OK426	26.3	127.8	908.028612496681	609.524717860107
02:27:30.970	26.2886	127.3545	5.2	usb000mztm	2014-03-03	172.186857498601	2014	OK426	26.3	127.8	44.443748565671605	YG431	31.2	130.6	631.2642593643039	609.524717860107
20:11:23.430	27.4312	127.3674	6.5	usb000mzmn	2014-03-02	623.7348354824189	2014	YG431	31.2	130.6	523.399810757051	JJ433	33.4	126.3	671.742812338029	472.499888691286
11:49:11.630	26.8972	127.0755	5.1	usb000m9lh	2014-01-28	155.955250282695	2014	OK426	26.3	127.8	98.00315836542579	YG431	31.2	130.6	588.5545912663459	609.524717860107
07:10:07.300	38.67	20.6	6.5	us10003ywp	2015-11-17	623.7348354824189	2015	VT139	40.6	17.8	321.856328753126	RO041	44.3	12.5	919.8563351339169	598.5766123752439
19:20:21.390	31.4417	128.8428	5.7	us10003ydz	2015-11-14	282.487997491571	2015	YG431	31.2	130.6	169.118135042283	JJ433	33.4	126.3	323.160958669051	472.499888691286
19:20:21.390	31.4417	128.8428	5.7	us10003ydz	2015-11-14	282.487997491571	2015	YG431	31.2	130.6	169.118135042283	OK426	26.3	127.8	580.848965693968	609.524717860107
22:51:36.710	32.0765	131.733	5.2	us100034x5	2015-08-25	172.186857498601	2015	YG431	31.2	130.6	144.96954523758498	JJ433	33.4	126.3	529.126715896518	472.499888691286
22:51:36.710	32.0765	131.733	5.2	us100034x5	2015-08-25	172.186857498601	2015	YG431	31.2	130.6	144.96954523758498	OK426	26.3	127.8	747.288063698811	609.524717860107
11:40:33.820	30.8186	131.0266	5.1	us100032uc	2015-08-17	155.955250282695	2015	YG431	31.2	130.6	58.768043752620294	JJ433	33.4	126.3	529.761712330528	472.499888691286
11:40:33.820	30.8186	131.0266	5.1	us100032uc	2015-08-17	155.955250282695	2015	YG431	31.2	130.6	58.768043752620294	OK426	26.3	127.8	593.189134399327	609.524717860107
17:52:06.170	33.0229	131.7493	5.5	us20002wz9	2015-07-12	231.739464996848	2015	YG431	31.2	130.6	229.85679110210202	JJ433	33.4	126.3	508.789657424651	472.499888691286
17:52:06.170	33.0229	131.7493	5.5	us20002wz9	2015-07-12	231.739464996848	2015	YG431	31.2	130.6	229.85679110210202	OK426	26.3	127.8	839.375051059046	609.524717860107
18:39:44.940	25.9708	128.3247	5.0	us20002wtv	2015-07-11	141.253754462275	2015	OK426	26.3	127.8	63.9219969374707	YG431	31.2	130.6	622.5988362233339	609.524717860107
01:09:03.000	38.62	23.39	5.3	us20002n56	2015-06-09	190.10782799233002	2015	AT138	38.0	23.6	71.3564981509975	IS141	41.1	29.0	552.574386318709	577.205907720881
01:09:03.000	38.62	23.39	5.3	us20002n56	2015-06-09	190.10782799233002	2015	AT138	38.0	23.6	71.3564981509975	VT139	40.6	17.8	527.0830382152919	576.7595182467479
05:26:59.180	30.5992	131.43200000000002	5.0	usc000tf3a	2015-01-13	141.253754462275	2015	YG431	31.2	130.6	103.785263064767	JJ433	33.4	126.3	575.547391388679	472.499888691286
05:26:59.180	30.5992	131.43200000000002	5.0	usc000tf3a	2015-01-13	141.253754462275	2015	YG431	31.2	130.6	103.785263064767	OK426	26.3	127.8	595.584234421163	609.524717860107
06:40:18.670	42.8621	13.0961	6.6	us1000731j	2016-10-30	688.652296344276	2016	RO041	44.3	12.5	166.992369627801	PQ052	50.0	14.6	802.2283342157671	653.535588759926
20:02:49.760	39.3881	13.5205	5.8	us100072su	2016-10-28	311.888958409394	2016	GM037	37.9	14.0	170.681635399706	VT139	40.6	17.8	388.738795742845	444.13103267977095
19:18:08.430	42.9564	13.0666	6.1	us1000725y	2016-10-26	419.758983991007	2016	RO041	44.3	12.5	156.25447254808398	PQ052	50.0	14.6	792.165773451758	653.535588759926
19:18:08.430	42.9564	13.0666	6.1	us1000725y	2016-10-26	419.758983991007	2016	RO041	44.3	12.5	156.25447254808398	VT139	40.6	17.8	471.950898032461	598.5766123752439
17:10:37.210	42.858000000000004	13.0528	5.5	us20007guy	2016-10-26	231.739464996848	2016	RO041	44.3	12.5	166.462485230396	PQ052	50.0	14.6	803.16105874735	653.535588759926
17:10:37.210	42.858000000000004	13.0528	5.5	us20007guy	2016-10-26	231.739464996848	2016	RO041	44.3	12.5	166.462485230396	VT139	40.6	17.8	467.186607462343	598.5766123752439
02:33:29.450	42.8413	13.1533	5.6	us10006g7w	2016-08-24	255.858588690564	2016	RO041	44.3	12.5	170.577502515208	PQ052	50.0	14.6	803.907561283262	653.535588759926
02:33:29.450	42.8413	13.1533	5.6	us10006g7w	2016-08-24	255.858588690564	2016	RO041	44.3	12.5	170.577502515208	VT139	40.6	17.8	459.210088462879	598.5766123752439
01:36:32.870	42.723	13.1877	6.2	us10006g7d	2016-08-24	463.446919736288	2016	RO041	44.3	12.5	183.970779194891	PQ052	50.0	14.6	816.6052023525681	653.535588759926
01:36:32.870	42.723	13.1877	6.2	us10006g7d	2016-08-24	463.446919736288	2016	VT139	40.6	17.8	450.077074113646	GM037	37.9	14.0	540.859327489071	444.13103267977095
12:26:35.730	32.788000000000004	130.7042	6.2	us20005hzn	2016-04-14	463.446919736288	2016	JJ433	33.4	126.3	415.981391918823	IC437	37.1	127.5	561.499652540708	425.728394087612
07:11:16.090	31.7483	131.4272	5.3	us10004u9q	2016-03-03	190.10782799233002	2016	YG431	31.2	130.6	99.3844082246778	JJ433	33.4	126.3	514.427984193884	472.499888691286
07:11:16.090	31.7483	131.4272	5.3	us10004u9q	2016-03-03	190.10782799233002	2016	YG431	31.2	130.6	99.3844082246778	OK426	26.3	127.8	701.084574133513	609.524717860107
02:21:11.340	30.6132	132.7337	5.8	us10004ben	2016-01-05	311.888958409394	2016	YG431	31.2	130.6	213.83142269229302	JJ433	33.4	126.3	681.2254101566419	472.499888691286
02:21:11.340	30.6132	132.7337	5.8	us10004ben	2016-01-05	311.888958409394	2016	YG431	31.2	130.6	213.83142269229302	OK426	26.3	127.8	680.224061522479	609.524717860107
05:29:32.820	36.0735	129.28	5.5	us2000bnrs	2017-11-15	231.739464996848	2017	IC437	37.1	127.5	195.72293221290698	JJ433	33.4	126.3	403.223403336649	425.728394087612
22:49:44.820	39.1647	24.2379	5.1	us1000aqij	2017-10-11	155.955250282695	2017	AT138	38.0	23.6	140.922381211511	VT139	40.6	17.8	572.063070783125	576.7595182467479
03:30:01.760	41.3324	129.0297	6.3	us2000aert	2017-09-03	511.681835540308	2017	IC437	37.1	127.5	488.853071077675	JJ433	33.4	126.3	914.581450816474	425.728394087612
22:31:11.260	36.9293	27.4139	6.6	us20009ynd	2017-07-20	688.652296344276	2017	AT138	38.0	23.6	357.121611924125	VT139	40.6	17.8	927.677914885654	576.7595182467479
12:28:39.150	38.9296	26.365	6.3	us20009ly0	2017-06-12	511.681835540308	2017	AT138	38.0	23.6	262.05417591486	VT139	40.6	17.8	755.159950614759	576.7595182467479
07:17:12.642	62.512	-142.7477	5.3	ak01720vwz40	2017-02-13	190.10782799233002	2017	GA762	62.4	-145.2	126.742359300412	EI764	64.7	-147.1	324.731462937779	272.56745068655897
10:25:25.490	42.5855	13.1904	5.6	us10007twn	2017-01-18	255.858588690564	2017	RO041	44.3	12.5	198.685075469668	PQ052	50.0	14.6	831.756566040171	653.535588759926
10:25:25.490	42.5855	13.1904	5.6	us10007twn	2017-01-18	255.858588690564	2017	RO041	44.3	12.5	198.685075469668	VT139	40.6	17.8	442.412488976455	598.5766123752439
10:14:10.980	42.6012	13.2268	5.7	us10007twj	2017-01-18	282.487997491571	2017	RO041	44.3	12.5	197.85912188537398	PQ052	50.0	14.6	829.6649783748151	653.535588759926
10:14:10.980	42.6012	13.2268	5.7	us10007twj	2017-01-18	282.487997491571	2017	RO041	44.3	12.5	197.85912188537398	VT139	40.6	17.8	440.631396275117	598.5766123752439
02:19:14.000	37.63	15.1	5.0	us2000ixky	2018-12-26	141.253754462275	2018	GM037	37.9	14.0	101.27783638783801	VT139	40.6	17.8	404.21240212389296	444.13103267977095
17:35:37.222	61.2822	-149.9571	5.8	ak018fcntv5m	2018-11-30	311.888958409394	2018	GA762	62.4	-145.2	278.857731161076	EI764	64.7	-147.1	406.53401352184096	272.56745068655897
19:09:48.840	30.42	130.0667	5.5	us1000hujf	2018-11-20	231.739464996848	2018	YG431	31.2	130.6	100.611645627188	JJ433	33.4	126.3	486.091240285945	472.499888691286
19:09:48.840	30.42	130.0667	5.5	us1000hujf	2018-11-20	231.739464996848	2018	YG431	31.2	130.6	100.611645627188	OK426	26.3	127.8	509.10836390242304	609.524717860107
10:58:01.710	26.6637	129.6566	5.4	us2000him5	2018-09-22	209.893988362352	2018	OK426	26.3	127.8	189.214478270889	YG431	31.2	130.6	512.853311465419	609.524717860107
16:24:34.810	26.5742	129.5279	5.6	us2000hf73	2018-09-15	255.858588690564	2018	OK426	26.3	127.8	174.775215864436	YG431	31.2	130.6	525.003226085755	609.524717860107
08:05:29.100	26.6827	129.6017	5.7	us2000hf24	2018-09-15	282.487997491571	2018	OK426	26.3	127.8	184.340935554258	YG431	31.2	130.6	511.759530895982	609.524717860107
04:40:19.690	26.6974	129.5594	5.4	us2000hf01	2018-09-15	209.893988362352	2018	OK426	26.3	127.8	180.62870789166598	YG431	31.2	130.6	510.95237006697306	609.524717860107
00:08:21.430	26.7302	129.6429	5.7	us2000hewm	2018-09-15	282.487997491571	2018	OK426	26.3	127.8	189.561042938516	YG431	31.2	130.6	505.816152705529	609.524717860107
14:58:53.503	69.5762	-145.291	6.4	ak018aap2cqu	2018-08-12	564.936974812303	2018	EI764	64.7	-147.1	547.9230713005539	GA762	62.4	-145.2	798.217931983179	272.56745068655897
19:54:21.270	31.295	131.3679	5.4	us1000enmb	2018-06-11	209.893988362352	2018	YG431	31.2	130.6	73.7832708685413	JJ433	33.4	126.3	530.578230676099	472.499888691286
19:54:21.270	31.295	131.3679	5.4	us1000enmb	2018-06-11	209.893988362352	2018	YG431	31.2	130.6	73.7832708685413	OK426	26.3	127.8	655.344995839437	609.524717860107
14:04:25.803	41.3375	19.5303	5.6	us60005lrf	2019-09-21	255.858588690564	2019	VT139	40.6	17.8	166.870604967704	GM037	37.9	14.0	608.639324295593	444.13103267977095
14:04:25.803	41.3375	19.5303	5.6	us60005lrf	2019-09-21	255.858588690564	2019	VT139	40.6	17.8	166.870604967704	RA041	43.3	12.5	617.790660240803	531.26285276228
14:04:25.803	41.3375	19.5303	5.6	us60005lrf	2019-09-21	255.858588690564	2019	VT139	40.6	17.8	166.870604967704	RO041	44.3	12.5	661.1596378739231	598.5766123752439
00:57:44.339	29.3533	128.1534	6.1	us70004jea	2019-07-13	419.758983991007	2019	YG431	31.2	130.6	312.110908139482	JJ433	33.4	126.3	483.27277646390803	472.499888691286
05:24:31.606	29.7216	130.7116	5.7	us70003ld5	2019-05-15	282.487997491571	2019	YG431	31.2	130.6	164.78988988383	JJ433	33.4	126.3	584.8710544800799	472.499888691286
05:24:31.606	29.7216	130.7116	5.7	us70003ld5	2019-05-15	282.487997491571	2019	YG431	31.2	130.6	164.78988988383	OK426	26.3	127.8	475.96802322411696	609.524717860107
00:07:34.725	31.6869	131.7848	5.1	us70003j4s	2019-05-10	155.955250282695	2019	YG431	31.2	130.6	124.795850099083	JJ433	33.4	126.3	548.354025084087	472.499888691286
00:07:34.725	31.6869	131.7848	5.1	us70003j4s	2019-05-10	155.955250282695	2019	YG431	31.2	130.6	124.795850099083	OK426	26.3	127.8	713.5061329585809	609.524717860107
23:48:42.779	31.7772	131.8483	6.2	us70003j46	2019-05-09	463.446919736288	2019	YG431	31.2	130.6	134.68669408283898	JJ433	33.4	126.3	550.3210638871279	472.499888691286
23:48:42.779	31.7772	131.8483	6.2	us70003j46	2019-05-09	463.446919736288	2019	YG431	31.2	130.6	134.68669408283898	OK426	26.3	127.8	725.1935343350099	609.524717860107
22:43:23.033	31.8013	131.8869	5.6	us70003j3g	2019-05-09	255.858588690564	2019	YG431	31.2	130.6	139.170387929877	JJ433	33.4	126.3	552.8046628086109	472.499888691286
22:43:23.033	31.8013	131.8869	5.6	us70003j3g	2019-05-09	255.858588690564	2019	YG431	31.2	130.6	139.170387929877	OK426	26.3	127.8	729.4551665963769	609.524717860107
04:12:40.096	26.329	129.5878	5.5	us2000kc3p	2019-04-08	231.739464996848	2019	OK426	26.3	127.8	178.277785764337	YG431	31.2	130.6	550.706010539033	609.524717860107
20:55:42.225	30.6159	131.023	5.1	us2000k7dg	2019-03-29	155.955250282695	2019	YG431	31.2	130.6	76.4893702431441	JJ433	33.4	126.3	542.4287794638581	472.499888691286
20:55:42.225	30.6159	131.023	5.1	us2000k7dg	2019-03-29	155.955250282695	2019	YG431	31.2	130.6	76.4893702431441	OK426	26.3	127.8	574.191668423746	609.524717860107
06:38:03.640	32.1507	132.1049	5.3	us1000jm9y	2019-03-27	190.10782799233002	2019	YG431	31.2	130.6	177.410094209468	JJ433	33.4	126.3	560.298697990675	472.499888691286
06:38:03.640	32.1507	132.1049	5.3	us1000jm9y	2019-03-27	190.10782799233002	2019	YG431	31.2	130.6	177.410094209468	OK426	26.3	127.8	773.185001843338	609.524717860107
00:11:22.461	32.1572	131.9791	5.2	us1000jm4k	2019-03-27	172.186857498601	2019	YG431	31.2	130.6	168.451278854849	JJ433	33.4	126.3	548.712525047873	472.499888691286
00:11:22.461	32.1572	131.9791	5.2	us1000jm4k	2019-03-27	172.186857498601	2019	YG431	31.2	130.6	168.451278854849	OK426	26.3	127.8	767.27298984696	609.524717860107
12:39:30.950	30.5872	131.0441	6.3	us2000j1d4	2019-01-08	511.681835540308	2019	YG431	31.2	130.6	80.26694690742121	JJ433	33.4	126.3	545.942326594235	472.499888691286
12:39:30.950	30.5872	131.0441	6.3	us2000j1d4	2019-01-08	511.681835540308	2019	YG431	31.2	130.6	80.26694690742121	OK426	26.3	127.8	572.689631130411	609.524717860107
